Date,Open Price
27-Oct-09,2265
28-Oct-09,2240.6
29-Oct-09,2249
30-Oct-09,2228
3-Nov-09,2203
4-Nov-09,2159
5-Nov-09,2226.15
6-Nov-09,2240.4
9-Nov-09,2230
10-Nov-09,2266
11-Nov-09,2212
12-Nov-09,2286.7
13-Nov-09,2332.9
16-Nov-09,2367.4
17-Nov-09,2356.05
18-Nov-09,2399.65
19-Nov-09,2367.85
20-Nov-09,2401.1
23-Nov-09,2420.9
24-Nov-09,2412.7
25-Nov-09,2436
26-Nov-09,2445
27-Nov-09,2356
30-Nov-09,2352.6
1-Dec-09,2427
2-Dec-09,2404.9
3-Dec-09,2402
4-Dec-09,2382
7-Dec-09,2394.9
8-Dec-09,2399.7
9-Dec-09,2430
10-Dec-09,2464.45
11-Dec-09,2465
14-Dec-09,2455
15-Dec-09,2490
16-Dec-09,2506
17-Dec-09,2545
18-Dec-09,2564
21-Dec-09,2482.85
22-Dec-09,2519.9
23-Dec-09,2511
24-Dec-09,2593.9
29-Dec-09,2595.1
30-Dec-09,2567.1
31-Dec-09,2585
4-Jan-10,2610
5-Jan-10,2620
6-Jan-10,2683
7-Jan-10,2586.6
8-Jan-10,2519
11-Jan-10,2475.1
12-Jan-10,2500
13-Jan-10,2476.85
14-Jan-10,2679
15-Jan-10,2689.75
18-Jan-10,2663
19-Jan-10,2680
20-Jan-10,2648.65
21-Jan-10,2643
22-Jan-10,2600
25-Jan-10,2550
27-Jan-10,2532
28-Jan-10,2513
29-Jan-10,2452.4
1-Feb-10,2447
2-Feb-10,2501
3-Feb-10,2450
4-Feb-10,2465
5-Feb-10,2390.4
6-Feb-10,2361
8-Feb-10,2374.9
9-Feb-10,2404
10-Feb-10,2491
11-Feb-10,2473
15-Feb-10,2507
16-Feb-10,2500
17-Feb-10,2550.2
18-Feb-10,2523
19-Feb-10,2524.9
22-Feb-10,2555.1
23-Feb-10,2558.1
24-Feb-10,2568
25-Feb-10,2570.6
26-Feb-10,2619
2-Mar-10,2631.55
3-Mar-10,2651.1
4-Mar-10,2662
5-Mar-10,2633.9
8-Mar-10,2653
9-Mar-10,2650.05
10-Mar-10,2674.9
11-Mar-10,2665
12-Mar-10,2699.9
15-Mar-10,2654.4
16-Mar-10,2700
17-Mar-10,2735
18-Mar-10,2740
19-Mar-10,2780.1
22-Mar-10,2752.1
23-Mar-10,2770.05
25-Mar-10,2771
26-Mar-10,2816
29-Mar-10,2758
30-Mar-10,2715
31-Mar-10,2653.9
1-Apr-10,2620.2
5-Apr-10,2679
6-Apr-10,2682
7-Apr-10,2655.55
8-Apr-10,2640
9-Apr-10,2670
12-Apr-10,2685.9
13-Apr-10,2690
15-Apr-10,2788
16-Apr-10,2792.1
19-Apr-10,2774.65
20-Apr-10,2765.5
21-Apr-10,2743
22-Apr-10,2708
23-Apr-10,2735
26-Apr-10,2730.1
27-Apr-10,2729.1
28-Apr-10,2710.1
29-Apr-10,2699
30-Apr-10,2712
3-May-10,2708
4-May-10,2705
5-May-10,2649.4
6-May-10,2690.3
7-May-10,2638.1
10-May-10,2620
11-May-10,2669.8
12-May-10,2656
13-May-10,2684
14-May-10,2710
17-May-10,2635
18-May-10,2660
19-May-10,2626
20-May-10,2612
21-May-10,2568
24-May-10,2611
25-May-10,2586.85
26-May-10,2565.05
27-May-10,2627.8
28-May-10,2670.05
31-May-10,2735
1-Jun-10,2655
2-Jun-10,2635
3-Jun-10,2660
4-Jun-10,2698
7-Jun-10,2710
8-Jun-10,2671.65
9-Jun-10,2668
10-Jun-10,2625.2
11-Jun-10,2664.9
14-Jun-10,2650.1
15-Jun-10,2746.5
16-Jun-10,2754.9
17-Jun-10,2776
18-Jun-10,2707.85
21-Jun-10,2799.4
22-Jun-10,2790
23-Jun-10,2747.1
24-Jun-10,2814.4
25-Jun-10,2810
28-Jun-10,2770
29-Jun-10,2793.05
30-Jun-10,2778
1-Jul-10,2791
2-Jul-10,2774.95
5-Jul-10,2730
6-Jul-10,2743
7-Jul-10,2799.6
8-Jul-10,2806
9-Jul-10,2838.1
12-Jul-10,2850.05
13-Jul-10,2870
14-Jul-10,2789.95
15-Jul-10,2748.95
16-Jul-10,2755
19-Jul-10,2749
20-Jul-10,2770.45
21-Jul-10,2767.3
22-Jul-10,2764.75
23-Jul-10,2787
26-Jul-10,2790
27-Jul-10,2803
28-Jul-10,2829
29-Jul-10,2824.8
30-Jul-10,2815
2-Aug-10,2800
3-Aug-10,2805
4-Aug-10,2790
5-Aug-10,2880
6-Aug-10,2861
9-Aug-10,2848.5
10-Aug-10,2870
11-Aug-10,2834
12-Aug-10,2796
13-Aug-10,2775
16-Aug-10,2760
17-Aug-10,2755
18-Aug-10,2765.1
19-Aug-10,2815
20-Aug-10,2803
23-Aug-10,2772
24-Aug-10,2789
25-Aug-10,2762
26-Aug-10,2775
27-Aug-10,2758
30-Aug-10,2719.35
31-Aug-10,2685
1-Sep-10,2713.85
2-Sep-10,2799
3-Sep-10,2761.1
6-Sep-10,2786.25
7-Sep-10,2840
8-Sep-10,2857
9-Sep-10,2870.1
13-Sep-10,2890
14-Sep-10,2950.6
15-Sep-10,2975
16-Sep-10,3032.05
17-Sep-10,2965.95
20-Sep-10,2975
21-Sep-10,3015
22-Sep-10,3060.5
23-Sep-10,3005.05
24-Sep-10,3022.9
27-Sep-10,3055
28-Sep-10,3025
29-Sep-10,3026
30-Sep-10,3046.95
1-Oct-10,3051
4-Oct-10,3112
5-Oct-10,3075
6-Oct-10,3106
7-Oct-10,3089
8-Oct-10,3060
11-Oct-10,3080.3
12-Oct-10,3072
13-Oct-10,3081
14-Oct-10,3165.1
15-Oct-10,3200
18-Oct-10,3080.5
19-Oct-10,3094.7
20-Oct-10,3009.8
21-Oct-10,2997.85
22-Oct-10,3005.25
25-Oct-10,3058.8
26-Oct-10,3020
27-Oct-10,3002
28-Oct-10,2984
29-Oct-10,2989
1-Nov-10,2983
2-Nov-10,3002
3-Nov-10,3031.95
4-Nov-10,3044
5-Nov-10,3083.95
8-Nov-10,3084
9-Nov-10,3036.8
10-Nov-10,3048
11-Nov-10,3084
12-Nov-10,3038
15-Nov-10,3003
16-Nov-10,3012
18-Nov-10,2989
19-Nov-10,2987.55
22-Nov-10,2971.35
23-Nov-10,3027.9
24-Nov-10,3023.9
25-Nov-10,3005.55
26-Nov-10,3070
29-Nov-10,3065
30-Nov-10,3043.5
1-Dec-10,3049.8
2-Dec-10,3056
3-Dec-10,3107
6-Dec-10,3130
7-Dec-10,3145.85
8-Dec-10,3159
9-Dec-10,3145
10-Dec-10,3145
13-Dec-10,3149
14-Dec-10,3163.7
15-Dec-10,3146.7
16-Dec-10,3219.4
20-Dec-10,3252.1
21-Dec-10,3350.55
22-Dec-10,3325
23-Dec-10,3344
24-Dec-10,3347
27-Dec-10,3357
28-Dec-10,3371
29-Dec-10,3381
30-Dec-10,3410
31-Dec-10,3433
3-Jan-11,3444
4-Jan-11,3457
5-Jan-11,3465
6-Jan-11,3480
7-Jan-11,3463.35
10-Jan-11,3375
11-Jan-11,3340
12-Jan-11,3350
13-Jan-11,3293
14-Jan-11,3186.15
17-Jan-11,3200
18-Jan-11,3250
19-Jan-11,3307.15
20-Jan-11,3232
21-Jan-11,3271
24-Jan-11,3240
25-Jan-11,3265
27-Jan-11,3269
28-Jan-11,3205.8
31-Jan-11,3138.5
1-Feb-11,3126.3
2-Feb-11,3113
3-Feb-11,3101.4
4-Feb-11,3099
7-Feb-11,3074.9
8-Feb-11,3100
9-Feb-11,3085
10-Feb-11,3105.65
11-Feb-11,3030.2
14-Feb-11,3044
15-Feb-11,3100
16-Feb-11,3082.25
17-Feb-11,3118.5
18-Feb-11,3125
21-Feb-11,3100
22-Feb-11,3140.2
23-Feb-11,3105.9
24-Feb-11,3050
25-Feb-11,3023.2
28-Feb-11,3022
1-Mar-11,3030
3-Mar-11,3058.1
4-Mar-11,3067
7-Mar-11,3036
8-Mar-11,3030.25
9-Mar-11,3120
10-Mar-11,3095
11-Mar-11,3068
14-Mar-11,3035
15-Mar-11,3032
16-Mar-11,3025
17-Mar-11,2984.1
18-Mar-11,2980.15
21-Mar-11,2951.4
22-Mar-11,2935.15
23-Mar-11,2934.75
24-Mar-11,2992.95
25-Mar-11,3044
28-Mar-11,3139
29-Mar-11,3132
30-Mar-11,3172
31-Mar-11,3182
1-Apr-11,3235.1
4-Apr-11,3225
5-Apr-11,3276.95
6-Apr-11,3279
7-Apr-11,3261.9
8-Apr-11,3242
11-Apr-11,3195.3
13-Apr-11,3211
15-Apr-11,3296.15
18-Apr-11,2919
19-Apr-11,2906
20-Apr-11,2919
21-Apr-11,2918.7
25-Apr-11,2915
26-Apr-11,2935
27-Apr-11,2945
28-Apr-11,2949
29-Apr-11,2910
2-May-11,2919.05
3-May-11,2920
4-May-11,2901
5-May-11,2867.3
6-May-11,2857.9
6-May-11,2857.9
9-May-11,2910
10-May-11,2907.7
11-May-11,2882
12-May-11,2897.9
13-May-11,2883.2
16-May-11,2876
17-May-11,2848.4
18-May-11,2850
19-May-11,2859.7
20-May-11,2845
23-May-11,2847.85
24-May-11,2833
25-May-11,2827.7
26-May-11,2794
27-May-11,2760
30-May-11,2806.1
31-May-11,2793
1-Jun-11,2794
2-Jun-11,2780
3-Jun-11,2811
6-Jun-11,2822
7-Jun-11,2830.05
8-Jun-11,2889
9-Jun-11,2881.5
10-Jun-11,2868.5
13-Jun-11,2848.5
14-Jun-11,2877.8
15-Jun-11,2861.75
16-Jun-11,2829
17-Jun-11,2800.1
20-Jun-11,2768.3
21-Jun-11,2723
22-Jun-11,2753
23-Jun-11,2750
24-Jun-11,2791
27-Jun-11,2831.65
28-Jun-11,2870.05
29-Jun-11,2868
30-Jun-11,2886.05
1-Jul-11,2935
4-Jul-11,2966.65
5-Jul-11,2957
6-Jul-11,2947
7-Jul-11,2955.2
8-Jul-11,3000
11-Jul-11,2953.9
12-Jul-11,2850
13-Jul-11,2766
14-Jul-11,2760.25
15-Jul-11,2744
18-Jul-11,2735
19-Jul-11,2721
20-Jul-11,2772.8
21-Jul-11,2745.2
22-Jul-11,2784.3
25-Jul-11,2818
26-Jul-11,2809
27-Jul-11,2801
28-Jul-11,2765
29-Jul-11,2741
1-Aug-11,2780.1
2-Aug-11,2798.55
3-Aug-11,2735
4-Aug-11,2740
5-Aug-11,2643.6
8-Aug-11,2500
9-Aug-11,2351
9-Aug-11,2351
10-Aug-11,2448
11-Aug-11,2432
12-Aug-11,2488
16-Aug-11,2430
17-Aug-11,2396
18-Aug-11,2465
19-Aug-11,2274
22-Aug-11,2213.9
23-Aug-11,2201.25
24-Aug-11,2280
25-Aug-11,2250.2
26-Aug-11,2186.5
29-Aug-11,2239
30-Aug-11,2331
2-Sep-11,2385
5-Sep-11,2293.7
6-Sep-11,2253.9
7-Sep-11,2297.9
8-Sep-11,2300
9-Sep-11,2328.1
12-Sep-11,2208
13-Sep-11,2223.1
14-Sep-11,2251
15-Sep-11,2378
16-Sep-11,2457.9
19-Sep-11,2399
20-Sep-11,2377
21-Sep-11,2440
22-Sep-11,2384
23-Sep-11,2328
26-Sep-11,2345
27-Sep-11,2377.2
28-Sep-11,2480
29-Sep-11,2482
30-Sep-11,2531.9
3-Oct-11,2490
4-Oct-11,2452.2
5-Oct-11,2457.95
7-Oct-11,2560
10-Oct-11,2545
11-Oct-11,2593.4
12-Oct-11,2595
13-Oct-11,2719
14-Oct-11,2711.1
17-Oct-11,2761.1
18-Oct-11,2699.9
19-Oct-11,2722
20-Oct-11,2692
21-Oct-11,2747.55
24-Oct-11,2750
24-Oct-11,2750
25-Oct-11,2811
26-Oct-11,2861.9
28-Oct-11,2921
31-Oct-11,2856
1-Nov-11,2840
2-Nov-11,2820
3-Nov-11,2834
4-Nov-11,2845
8-Nov-11,2815.05
9-Nov-11,2845
11-Nov-11,2610.7
14-Nov-11,2810.15
15-Nov-11,2800.1
16-Nov-11,2795
17-Nov-11,2768.3
18-Nov-11,2731.05
21-Nov-11,2720
22-Nov-11,2600
23-Nov-11,2675
24-Nov-11,2641
25-Nov-11,2655
28-Nov-11,2620.05
29-Nov-11,2622.2
30-Nov-11,2581
1-Dec-11,2674
2-Dec-11,2651
5-Dec-11,2690
7-Dec-11,2705
8-Dec-11,2747
9-Dec-11,2668.15
12-Dec-11,2719.9
13-Dec-11,2731.3
14-Dec-11,2750
15-Dec-11,2726.3
16-Dec-11,2695
19-Dec-11,2690
20-Dec-11,2690
21-Dec-11,2719
22-Dec-11,2650
23-Dec-11,2740
26-Dec-11,2691
27-Dec-11,2765
28-Dec-11,2769
29-Dec-11,2758
30-Dec-11,2744
2-Jan-12,2759.2
3-Jan-12,2824.1
4-Jan-12,2845
5-Jan-12,2839.2
6-Jan-12,2838
7-Jan-12,2838.9
9-Jan-12,2847.5
10-Jan-12,2870
11-Jan-12,2868
12-Jan-12,2750
13-Jan-12,2618
16-Jan-12,2581.25
17-Jan-12,2650
18-Jan-12,2644
19-Jan-12,2616
20-Jan-12,2596
23-Jan-12,2590
24-Jan-12,2618
25-Jan-12,2635
27-Jan-12,2702
30-Jan-12,2698.9
31-Jan-12,2712
1-Feb-12,2739.7
2-Feb-12,2740.1
3-Feb-12,2740.05
6-Feb-12,2805.1
7-Feb-12,2805
8-Feb-12,2748
9-Feb-12,2749
10-Feb-12,2799
13-Feb-12,2775.25
14-Feb-12,2776
15-Feb-12,2815
16-Feb-12,2864
17-Feb-12,2916.25
21-Feb-12,2930
22-Feb-12,2905.2
23-Feb-12,2939
24-Feb-12,2932
27-Feb-12,2965
28-Feb-12,2886
29-Feb-12,2894
1-Mar-12,2851.55
2-Mar-12,2865
3-Mar-12,2846.85
5-Mar-12,2858.1
6-Mar-12,2805.1
7-Mar-12,2842
9-Mar-12,2894
12-Mar-12,2915
13-Mar-12,2843.95
14-Mar-12,2890
15-Mar-12,2895
16-Mar-12,2905
19-Mar-12,2895
20-Mar-12,2826
21-Mar-12,2832.45
22-Mar-12,2874
23-Mar-12,2833
26-Mar-12,2869
27-Mar-12,2860
28-Mar-12,2866
29-Mar-12,2820.5
30-Mar-12,2809.9
2-Apr-12,2864
3-Apr-12,2866.3
4-Apr-12,2849
9-Apr-12,2837.5
10-Apr-12,2842
11-Apr-12,2768.95
12-Apr-12,2822.75
13-Apr-12,2518
16-Apr-12,2400
17-Apr-12,2399
18-Apr-12,2400
19-Apr-12,2379.9
20-Apr-12,2394.75
23-Apr-12,2390
24-Apr-12,2310.65
25-Apr-12,2349.7
26-Apr-12,2350
27-Apr-12,2357
28-Apr-12,2397.75
30-Apr-12,2392
2-May-12,2465
3-May-12,2460
4-May-12,2482
7-May-12,2409
8-May-12,2395
9-May-12,2368
10-May-12,2368
11-May-12,2344
14-May-12,2320.2
15-May-12,2305
16-May-12,2378
17-May-12,2368.45
18-May-12,2325.35
21-May-12,2384.9
22-May-12,2355
23-May-12,2355
24-May-12,2349
25-May-12,2363
28-May-12,2394
29-May-12,2391
30-May-12,2407
31-May-12,2408
1-Jun-12,2415
4-Jun-12,2374
5-Jun-12,2385
6-Jun-12,2397.2
7-Jun-12,2448
8-Jun-12,2488.9
11-Jun-12,2427
12-Jun-12,2402.2
13-Jun-12,2451.25
14-Jun-12,2461
15-Jun-12,2510.05
18-Jun-12,2535
19-Jun-12,2500
20-Jun-12,2480
21-Jun-12,2456
22-Jun-12,2449.75
25-Jun-12,2474.9
26-Jun-12,2453.1
27-Jun-12,2452
28-Jun-12,2465
29-Jun-12,2494
2-Jul-12,2503
3-Jul-12,2516.25
4-Jul-12,2500
5-Jul-12,2480.25
6-Jul-12,2476
9-Jul-12,2421.1
9-Jul-12,2421.1
10-Jul-12,2444
11-Jul-12,2450
12-Jul-12,2250
13-Jul-12,2218
16-Jul-12,2230
17-Jul-12,2184.9
18-Jul-12,2171.25
19-Jul-12,2200
20-Jul-12,2244.9
23-Jul-12,2200
24-Jul-12,2190.5
25-Jul-12,2174
26-Jul-12,2167
27-Jul-12,2162
30-Jul-12,2160
31-Jul-12,2215
1-Aug-12,2215
2-Aug-12,2218
3-Aug-12,2196.25
6-Aug-12,2222.2
7-Aug-12,2232
8-Aug-12,2262
9-Aug-12,2290.25
10-Aug-12,2278
13-Aug-12,2301.3
14-Aug-12,2313.3
16-Aug-12,2328.15
17-Aug-12,2324
21-Aug-12,2365
22-Aug-12,2402.9
23-Aug-12,2435
24-Aug-12,2448
27-Aug-12,2430.2
28-Aug-12,2397
29-Aug-12,2422
30-Aug-12,2383.85
31-Aug-12,2386
3-Sep-12,2366
4-Sep-12,2360.35
5-Sep-12,2347
6-Sep-12,2350.5
7-Sep-12,2455
8-Sep-12,2477.2
10-Sep-12,2496
11-Sep-12,2500
12-Sep-12,2531
13-Sep-12,2538.8
14-Sep-12,2588
17-Sep-12,2649
18-Sep-12,2580
20-Sep-12,2556.6
21-Sep-12,2615.35
24-Sep-12,2600
25-Sep-12,2590
26-Sep-12,2578
27-Sep-12,2592.5
28-Sep-12,2561
1-Oct-12,2551.3
3-Oct-12,2605.25
4-Oct-12,2575.1
5-Oct-12,2585
8-Oct-12,2524.8
9-Oct-12,2505
10-Oct-12,2507.1
11-Oct-12,2496
12-Oct-12,2350
15-Oct-12,2385.7
16-Oct-12,2379.9
17-Oct-12,2376.05
18-Oct-12,2364
19-Oct-12,2366
22-Oct-12,2368.25
23-Oct-12,2362
25-Oct-12,2343
26-Oct-12,2334.7
29-Oct-12,2321
30-Oct-12,2326
31-Oct-12,2350
1-Nov-12,2362
2-Nov-12,2371
5-Nov-12,2383.1
6-Nov-12,2384
7-Nov-12,2382
8-Nov-12,2372
9-Nov-12,2365
12-Nov-12,2355
13-Nov-12,2354
15-Nov-12,2335.15
16-Nov-12,2291
19-Nov-12,2344
20-Nov-12,2377.15
21-Nov-12,2329.7
22-Nov-12,2348
23-Nov-12,2382
26-Nov-12,2390.75
27-Nov-12,2422
29-Nov-12,2450
30-Nov-12,2441.6
3-Dec-12,2437
4-Dec-12,2429
5-Dec-12,2429
6-Dec-12,2394
7-Dec-12,2321
10-Dec-12,2320.95
11-Dec-12,2316
12-Dec-12,2310
13-Dec-12,2304.95
14-Dec-12,2273
17-Dec-12,2267
18-Dec-12,2260
19-Dec-12,2274
20-Dec-12,2306.1
21-Dec-12,2299
24-Dec-12,2321.1
26-Dec-12,2323
27-Dec-12,2327.8
28-Dec-12,2302.1
31-Dec-12,2315
1-Jan-13,2327.6
2-Jan-13,2316.2
3-Jan-13,2315
4-Jan-13,2348.4
7-Jan-13,2351.1
8-Jan-13,2365
9-Jan-13,2340.2
10-Jan-13,2331
11-Jan-13,2521
14-Jan-13,2759.8
15-Jan-13,2806
16-Jan-13,2781
17-Jan-13,2792
18-Jan-13,2805
21-Jan-13,2763.05
22-Jan-13,2793.6
23-Jan-13,2781
24-Jan-13,2810
25-Jan-13,2810
28-Jan-13,2812
29-Jan-13,2806
30-Jan-13,2804.75
31-Jan-13,2792
1-Feb-13,2791.1
4-Feb-13,2781
5-Feb-13,2763.25
6-Feb-13,2775.25
7-Feb-13,2786
8-Feb-13,2783.15
11-Feb-13,2801.25
12-Feb-13,2770
13-Feb-13,2757
14-Feb-13,2794.4
15-Feb-13,2790
18-Feb-13,2783
19-Feb-13,2780.1
20-Feb-13,2825.25
21-Feb-13,2801.6
22-Feb-13,2798.7
25-Feb-13,2870
26-Feb-13,2916
27-Feb-13,2948
28-Feb-13,2915.3
1-Mar-13,2914
4-Mar-13,2926
5-Mar-13,2924.55
6-Mar-13,2947
7-Mar-13,2981.25
8-Mar-13,2988
11-Mar-13,2981.8
12-Mar-13,2940
13-Mar-13,2890
14-Mar-13,2866
15-Mar-13,2876.35
18-Mar-13,2866.25
19-Mar-13,2875
20-Mar-13,2864.8
21-Mar-13,2883
22-Mar-13,2849.95
25-Mar-13,2845.2
26-Mar-13,2845
28-Mar-13,2865
1-Apr-13,2910.75
2-Apr-13,2930
3-Apr-13,2948.9
4-Apr-13,2945
5-Apr-13,2879
8-Apr-13,2850
9-Apr-13,2833.55
10-Apr-13,2803
11-Apr-13,2866.5
12-Apr-13,2625.05
15-Apr-13,2290
16-Apr-13,2319
17-Apr-13,2300
18-Apr-13,2286.4
22-Apr-13,2291.6
23-Apr-13,2250
25-Apr-13,2248
26-Apr-13,2220.1
29-Apr-13,2206
30-Apr-13,2234
2-May-13,2236
3-May-13,2296.75
6-May-13,2315
7-May-13,2350
8-May-13,2365
9-May-13,2351.9
10-May-13,2362.1
11-May-13,2360.1
13-May-13,2355
14-May-13,2337.3
15-May-13,2353
16-May-13,2353.5
17-May-13,2336.9
20-May-13,2346
21-May-13,2370.2
22-May-13,2400
23-May-13,2376
24-May-13,2361.6
27-May-13,2341.2
28-May-13,2370
29-May-13,2370
30-May-13,2333.5
31-May-13,2342
3-Jun-13,2525
4-Jun-13,2490
5-Jun-13,2480
6-Jun-13,2450
7-Jun-13,2425
10-Jun-13,2460
11-Jun-13,2490
12-Jun-13,2462.25
13-Jun-13,2424
14-Jun-13,2391.7
17-Jun-13,2411.45
18-Jun-13,2430
19-Jun-13,2446
20-Jun-13,2428
21-Jun-13,2370.6
24-Jun-13,2402.5
25-Jun-13,2380
26-Jun-13,2391.6
27-Jun-13,2421
28-Jun-13,2471.2
1-Jul-13,2469
2-Jul-13,2448.1
3-Jul-13,2401
4-Jul-13,2433
5-Jul-13,2467
8-Jul-13,2485
9-Jul-13,2481
10-Jul-13,2505
11-Jul-13,2535
12-Jul-13,2781.15
15-Jul-13,2785.05
16-Jul-13,2702.05
17-Jul-13,2731.65
18-Jul-13,2754
19-Jul-13,2803
22-Jul-13,2822.2
23-Jul-13,2890
24-Jul-13,2880
25-Jul-13,2909
26-Jul-13,2930
29-Jul-13,2910
30-Jul-13,2931
31-Jul-13,2969
1-Aug-13,2988
2-Aug-13,2985
5-Aug-13,2998.8
6-Aug-13,3008
7-Aug-13,2975
8-Aug-13,2940
12-Aug-13,2976
13-Aug-13,3008.1
14-Aug-13,3070
16-Aug-13,3020
19-Aug-13,2990.1
20-Aug-13,3020
21-Aug-13,2994.8
22-Aug-13,2989
23-Aug-13,3005
26-Aug-13,3019.95
27-Aug-13,3032
28-Aug-13,3052
29-Aug-13,3070
30-Aug-13,3092
2-Sep-13,3077.1
3-Sep-13,3072
4-Sep-13,3059.7
5-Sep-13,3096.7
6-Sep-13,3005.9
10-Sep-13,3032
11-Sep-13,3145
12-Sep-13,3105
13-Sep-13,3060.25
16-Sep-13,3025
17-Sep-13,3017
18-Sep-13,3025
19-Sep-13,2999
20-Sep-13,3000
23-Sep-13,3005
24-Sep-13,3030
25-Sep-13,3031.8
26-Sep-13,3034
27-Sep-13,3024
30-Sep-13,3020.2
1-Oct-13,3030
3-Oct-13,3035
4-Oct-13,3026.25
7-Oct-13,3015
8-Oct-13,3040.3
9-Oct-13,3027
10-Oct-13,3125.1
11-Oct-13,3335
14-Oct-13,3256
15-Oct-13,3324
17-Oct-13,3330.2
18-Oct-13,3286
21-Oct-13,3333
22-Oct-13,3338
23-Oct-13,3320
24-Oct-13,3302.3
25-Oct-13,3328
28-Oct-13,3317.2
29-Oct-13,3319.5
30-Oct-13,3311
31-Oct-13,3304.3
1-Nov-13,3300
3-Nov-13,3280
5-Nov-13,3252
6-Nov-13,3275.3
7-Nov-13,3321.65
8-Nov-13,3350
11-Nov-13,3350
12-Nov-13,3362.5
13-Nov-13,3316.05
14-Nov-13,3352.3
18-Nov-13,3391
19-Nov-13,3406
20-Nov-13,3409
21-Nov-13,3396
22-Nov-13,3346
25-Nov-13,3352
26-Nov-13,3320
27-Nov-13,3320
28-Nov-13,3301.4
29-Nov-13,3336
2-Dec-13,3352
3-Dec-13,3320
4-Dec-13,3350
5-Dec-13,3380
6-Dec-13,3339.05
9-Dec-13,3365
10-Dec-13,3335
11-Dec-13,3365
12-Dec-13,3364.4
13-Dec-13,3345
16-Dec-13,3380
17-Dec-13,3445.1
18-Dec-13,3450
19-Dec-13,3462.5
20-Dec-13,3525
23-Dec-13,3500
24-Dec-13,3486
26-Dec-13,3487
27-Dec-13,3530
30-Dec-13,3567.7
31-Dec-13,3500
1-Jan-14,3492
2-Jan-14,3463.25
3-Jan-14,3475
6-Jan-14,3575.1
7-Jan-14,3519.05
8-Jan-14,3461
9-Jan-14,3440
10-Jan-14,3490
13-Jan-14,3582
14-Jan-14,3645
15-Jan-14,3695.3
16-Jan-14,3699
17-Jan-14,3729
20-Jan-14,3712
21-Jan-14,3750
22-Jan-14,3741.2
23-Jan-14,3784.1
24-Jan-14,3765
27-Jan-14,3720
28-Jan-14,3707
29-Jan-14,3666
30-Jan-14,3703.7
31-Jan-14,3700
3-Feb-14,3685
4-Feb-14,3581
5-Feb-14,3580
6-Feb-14,3572
7-Feb-14,3587
10-Feb-14,3579.9
11-Feb-14,3584
12-Feb-14,3600.5
13-Feb-14,3604.8
14-Feb-14,3615.55
17-Feb-14,3685
18-Feb-14,3647
19-Feb-14,3695.65
20-Feb-14,3744.9
21-Feb-14,3736
24-Feb-14,3746
25-Feb-14,3755
26-Feb-14,3780
28-Feb-14,3761.1
3-Mar-14,3825
4-Mar-14,3770
5-Mar-14,3827.9
6-Mar-14,3838
7-Mar-14,3827
10-Mar-14,3729.7
11-Mar-14,3653
12-Mar-14,3673.4
13-Mar-14,3420
14-Mar-14,3340
18-Mar-14,3400
19-Mar-14,3350
20-Mar-14,3270
21-Mar-14,3330
22-Mar-14,3294
24-Mar-14,3272.2
25-Mar-14,3248
26-Mar-14,3260
27-Mar-14,3248
28-Mar-14,3240.1
31-Mar-14,3285.3
1-Apr-14,3283.05
2-Apr-14,3348.8
3-Apr-14,3339.5
4-Apr-14,3351
7-Apr-14,3298
9-Apr-14,3281.05
10-Apr-14,3254.5
11-Apr-14,3210
15-Apr-14,3332.2
16-Apr-14,3241.95
17-Apr-14,3180
21-Apr-14,3210
22-Apr-14,3172.05
23-Apr-14,3174.05
25-Apr-14,3188
28-Apr-14,3169
29-Apr-14,3183
30-Apr-14,3177.65
2-May-14,3185
5-May-14,3192
6-May-14,3176.9
7-May-14,3151
8-May-14,3070
9-May-14,3065
12-May-14,3118.2
13-May-14,3183
14-May-14,3250.25
15-May-14,3254.1
16-May-14,3299
19-May-14,3198
20-May-14,3049
21-May-14,3118
22-May-14,3160
23-May-14,3125
26-May-14,3071
27-May-14,3100
28-May-14,3123.5
29-May-14,3025
30-May-14,2940
2-Jun-14,2960.5
3-Jun-14,3008
4-Jun-14,3015
5-Jun-14,3000
6-Jun-14,3000.15
9-Jun-14,3006
10-Jun-14,3000
11-Jun-14,3105
12-Jun-14,3280
13-Jun-14,3188.5
16-Jun-14,3186
17-Jun-14,3249
18-Jun-14,3245
19-Jun-14,3245.85
20-Jun-14,3320
23-Jun-14,3300
24-Jun-14,3230
25-Jun-14,3245
26-Jun-14,3220
27-Jun-14,3200
30-Jun-14,3220
1-Jul-14,3245
2-Jul-14,3212
3-Jul-14,3210.2
4-Jul-14,3200.05
7-Jul-14,3265
8-Jul-14,3349
9-Jul-14,3330
10-Jul-14,3315
11-Jul-14,3401.4
14-Jul-14,3315
15-Jul-14,3239
16-Jul-14,3240
17-Jul-14,3260.1
18-Jul-14,3253
21-Jul-14,3255
22-Jul-14,3205
23-Jul-14,3249
24-Jul-14,3344
25-Jul-14,3399
28-Jul-14,3345
30-Jul-14,3394
31-Jul-14,3380
1-Aug-14,3350
4-Aug-14,3355
5-Aug-14,3476
6-Aug-14,3525
7-Aug-14,3499
8-Aug-14,3500
11-Aug-14,3524
12-Aug-14,3599
13-Aug-14,3560.05
14-Aug-14,3608
18-Aug-14,3612
19-Aug-14,3561
20-Aug-14,3563
21-Aug-14,3556.25
22-Aug-14,3548.95
25-Aug-14,3599
26-Aug-14,3622
